manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,gwp_eol_ratio,gwp_electronics_ratio,gwp_battery_ratio,gwp_hdd_ratio,gwp_ssd_ratio,gwp_othercomponents_ratio,comment
Lenovo,Legion 5 Pro 16,,,557.0,,,3.0,US,2021-01-1,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-pro-16.pdf,5ce9026c00aff0f28c3ac54c88c181bb,0.208,,2.4,CN,16.0,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,0.19,,
Lenovo,Legion 5 17ITH6/H,,,477.0,0.31,,3.0,US,2021-05-1,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-17-ith6_h.pdf,7d270c64ee832e217f43f0410108c117,0.218,0.675,2.98,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.02,,,,
Lenovo,Legion 5 17ACH6,,,493.0,0.17,,3.0,US,2021-04-0,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-17-ach6.pdf,75a0249fbcdedd580195d68b7f40e8cf,0.231,,2.98,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.17,0.03,
Lenovo,Legion 5 15IMH6,,,441.0,0.16,,3.0,US,2021-05-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-15-imh6.pdf,13609bba9cba3d92559efe2dbbf3e269,0.209,0.755,2.4,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.08,0.005,,0.02,,0.18,0.0,
Lenovo,Legion 5 15ITH6/H,,,571.0,0.15,,3.0,US,2021-05-1,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-15-ith6_h.pdf,67814c2ed80232310079e4e66eecec34,0.205,0.835,2.4,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,,,,0.02,
Lenovo,Legion 5 15ACH6,,,456.0,0.15,,3.0,US,2021-04-9,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-15-ach6.pdf,b30490227437caa9b9cc7458e6a8ef61,0.221,0.845,2.4,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.0,0.005,,0.02,,0.18,0.0,
Lenovo,Legion 5 15 AMD,,,493.0,0.25,,3.0,US,2021-03-1,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-15-amd.pdf,28016fbeb27a2c06634ab41919e8d453,0.221,0.735,2.4,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.01,,0.17,,
Lenovo,Legion 5-15/5P-15,,,467.0,0.22,,3.0,US,2020-07-1,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-legion-5-15_5p-15.pdf,48038b710ebc4b9b03b4207ebad8897b,0.197,0.715,2.5,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.0,0.08,0.0,
Lenovo,V330-15,,,357.0,0.36,,5.0,US,2017-12-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-v330-15.pdf,a1b1938c48f4a448229b72400f728ffc,0.174,0.575,1.9,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,,,0.15,,
Lenovo,V110-17ISK,,,408.0,,,5.0,USA,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-v110-17.pdf,afda377f73785de80bbe080e1e5936af,0.211,,2.79,China,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.01,,,
Lenovo,Yoga Slim 9 14IAP7，Lenovo Slim 9 14IAP7,,,434.0,0.11,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-slim-9-14_lenovo-slim-9-14-iap7.pdf,4af0ca0c1656b0da00a95a0ba5a723b9,0.182,0.73,1.37,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.15,0.01,,0.02,,,,
Lenovo,IdeaPad Slim 9 14/Yoga Slim 9 14,,,319.0,0.14,,3.0,US,2020-08-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-slim-9-14_yoga-slim-9-14.pdf,8de4e49adec6904e5777243119308dc7,0.176,0.82,1.33,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,0.03,,0.22,0.03,
Lenovo,Legion Slim 7 15/Legion R9000X 2021,,,711.0,0.33,,5.0,US,2020-09-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-lenovo-legion-slim-7-15_r9000x-2021.pdf,f7609d84a4937b4de43f1937eac6b643,0.17,,1.8755,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,,0.33,0.03,
Lenovo,IdeaPad Slim 7 15ITL05/Yoga Slim 7 15ITL05,,,315.0,0.17,,3.0,US,2020-09-0,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-slim-7-15_yoga-slim-7-15-update-2.pdf,20bee4fd0940443fc150ed1e40e8a25f,0.197,0.78,1.925,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.0,,0.03,,0.23,,
Lenovo,IdeaPad Slim 7 14/Yoga Slim 7 14,,,294.0,0.18,,3.0,US,2020-09-0,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-slim-7-14_yoga-slim-7-14-update-2.pdf,9e5e2ad4e25dd1c93ca0b9fb6043b6bf,0.184,0.775,1.44,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.03,,0.24,0.0,
Lenovo,IdeaPad Slim 7 Pro 14IHU5,,,367.0,0.06,,3.0,EU,2021-01-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-ideapad-slim-7-pro14-ihu5.pdf,97a4b8c953867311082cb87bbee93f3d,0.335,,1.45,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,0.02,,0.3,,
Lenovo,Yoga Slim 7 Pro 14,,,367.0,0.06,,3.0,EU,2020-09-1,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-slim-7-pro-14-intel-update.pdf,3011ce9495f70787fb1f3e2589daa233,0.335,0.87,1.45,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.0,,0.02,,0.3,,
Lenovo,Yoga Slim 7 Pro 14ACH5 O / Yoga 14s ACH5 O / XiaoXin Pro 14 ACH5 O,,,268.0,0.15,,3.0,EU,2021-04-2,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-slim-7-pro-14_yoga-14s_xiaoxin-pro-14-ach5-o.pdf,7412e9ac583c3cd5305c663d36f747a4,0.209,0.835,1.45,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.03,,,0.05,
Lenovo,Yoga Slim 7 Pro 16ACH6、IdeaPad Slim 7 Pro 16ACH6,,,541.0,,,5.0,WW,2021-09-3,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-slim-7-pro16-ach6_ideapad-slim-7-pro16-ach6.pdf,0ee7cce02b68c9929853d4a606a45c6c,0.185,,2.1,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,Yoga Slim 7 Pro 14ACH5 D Yoga 14s ACH 2021 D Lenovo XiaoXinPro 14ACH 2021 D  Yoga Slim 7 Pro 14ACH5 OD Yoga 14s ACH 2021 OD,,,281.0,0.19,,3.0,US,2021-06-0,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-slim-7-pro-14-ach5d_od.pdf,65b08af0c95266b4946061b0f525b4ff,0.199,0.795,1.45,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.005,,0.03,,,0.0,
Lenovo,Yoga Slim 7 Pro 14 IHU5 O,,,367.0,0.06,,3.0,EU,2021-03-1,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-slim-7-pro-14-ihu5-o.pdf,e8494378adc44ea3495a1505a029aa2a,0.335,,1.45,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,0.02,,0.3,,
Lenovo,Yoga Slim 7 Pro 14 AMD / Yoga 14s / XioaXin Pro 14 AMD 2021,,,270.0,0.16,,5.0,US,2020-10-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-yoga-slim-7-pro14-amd.pdf,46adcf27f5f80aa75bf20fd0a34e2674,0.215,0.83,1.45,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.0,,0.03,0.0,,0.0,
Lenovo,Yoga Slim 7 Carbon 14ACN6,,,283.0,,,5.0,EU,2021-08-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-yoga-slim-7-carbon-14-acn6.pdf,43e0e954e859d55be9a605e30d682103,,,1.13,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,Yoga Slim 7 Carbon 14ACN6,,,283.0,,,5.0,EU,2021-08-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-yoga-slim-7-carbon-14-acn6.pdf,43e0e954e859d55be9a605e30d682103,,,1.13,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,Yoga Slim 7 Carbon 13,,,315.0,0.15,,3.0,US,2020-09-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-lenovo-slim-7-carbon-13.pdf,fe2dafd3e201fa41e973af171fce467e,0.19,0.805,0.99,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.03,,0.03,
Lenovo,Yoga Slim 7 13,,,354.0,0.24,,5.0,US,2020-09-2,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-lenovo-yoga-slim-7-13-update.pdf,a8029a9844480b4215a478a20fd93e04,0.169,0.725,0.99,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,0.03,,,
Lenovo,Yoga S740-15/IdeaPad S740-15/S740-15 Touch,,,394.0,0.19,,5.0,US,2019-07-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s740-14_yoga-s740-15.pdf,61b3282e2c48fcd3074c00a582499fe4,0.145,0.735,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,,,,
Lenovo,Ideapad S740-14/Yoga S740-14/XiaoXin Pro-14,,,246.0,0.31,,2.0,US,2019-8-3,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s740-14_yoga-s740-14_xiaoxin-pro-14.pdf,cb2736e47f55813aa5eee9513fc92871,0.22,0.68,1.45,CN,14.0,,,,,,2025-04-04,Lenovo Auto Parser,0.01,0.0,,0.03,,,,
Lenovo,IdeaPad S550-15/XiaoXinAir 15 2021,,,232.0,0.15,,5.0,US,2020-08-3,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-s550-15-amd_xiao-xin-air-amd-2021.pdf,af45b8c0cda6de5a8d2de7f36d27eab2,0.246,,1.7,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,,,
Lenovo,IdeaPad S540-15 GTX,,,265.0,0.3,,5.0,US,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch3/PCF_Lenovo_IdeaPad_S540-15_GTX.pdf,2a0170c47b1d4aeee7947a9a0b90e607,0.162,,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.03,,0.05,
Lenovo,IdeaPad S540-14/S540-14 Touch,,,276.0,,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s540-14_s540-14-touch.pdf,6186ca34a0039ac0e06725926b2a285a,0.192,,1.55,CN,14.1,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,,,
Lenovo,IdeaPad S540-13/Lenovo 小新Pro 13/    13s 2021,,,294.0,0.19,,5.0,US,2020-9-1,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-s540-13_xiao-xin-pro-13_13s-2021.pdf,210cd51babcd0bc45f335052df24ab5b,0.235,,1.4,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.12,,
Lenovo,IdeaPad S540-13/Lenovo 小新Pro 13/    13s 2021,,,294.0,0.19,,5.0,US,2020-9-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s540-13_xiao-xin-pro-13_13s-2021.pdf,210cd51babcd0bc45f335052df24ab5b,0.235,,1.4,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.12,,
Lenovo,ideapad S530-13,,,215.0,,,5.0,US,2018-9-6,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s530-13.pdf,9e809c318f5cde8edc24d6f048dabcbe,0.209,,1.26,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.04,,,,
Lenovo,IdeaPad S340-15 Series/XiaoXin-15,,,335.0,0.35,,5.0,US,2019-08-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s340-15-series.pdf,fa2469b9e7edbffd33a64a808c9a7f3d,0.176,,1.9,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.01,,0.02,,,0.03,
Lenovo,ideapad S340-15/S340-15 Touch,,,298.0,0.27,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s350-15_15-touch.pdf,1981374ba57c1b790944b7fbe02dec5d,0.185,,1.9,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,IdeaPad S340-14,,,297.0,0.32,,5.0,US,2019-08-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s340-14-series.pdf,3ef7c6a6367f4c52dfbefd0fe9328423,0.131,,1.6,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.03,,0.02,,,,
Lenovo,ideapad S340-14/S340-14 Touch,,,298.0,0.28,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s340-14_s340-14-touch.pdf,5b07eb85e92099da7c75499635075a5b,0.178,,1.6,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.01,0.01,,
Lenovo,IdeaPad S340-13,,,184.0,0.25,,5.0,US,2019-07-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s340-13_xiaoxin-air-13.pdf,efd42263e1317b4570262acde09172de,0.25,0.685,1.2,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,,0.03,0.09,
Lenovo,ideapad S130-14,,,292.0,0.19,,5.0,EU,2018-6-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s130-14.pdf,911f63f96715c9833e6cdec523b984fe,0.171,0.775,1.47,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,0.0,0.2,,
Lenovo,ideapad S130-11,,,242.0,0.19,,5.0,EU,2018-6-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-s130-11.pdf,c3852373df73364e110110ceef5e5ed2,0.165,0.78,1.22,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.0,,,0.03,0.2,0.03,
Lenovo,IdeaPad S540-13/Xiao Xin Pro 13 2020/Xiao Xin Pro 13s 2020,,,232.0,0.2,,5.0,US,2020-5-6,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-s540-13_xiao-xin-pro-13_pro-13s.pdf,1647fed92a54d908a4b7ae077085c30f,0.246,0.735,1.4,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,,0.13,,
Lenovo,IdeaPad L340-17 Gaming,,,342.0,0.22,,5.0,US,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-l340-17-gaming.pdf,05e06386f931f33f63479f705496c416,0.211,0.715,2.8,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.03,0.18,0.0,
Lenovo,ideapad L340-17,,,303.0,0.27,,5.0,US,2019-1-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-l340-17.pdf,55710200a84cba9434a325ad2857c91b,0.211,,2.8,CN,17.1,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,IdeaPad L340-15 Gaming,,,307.0,0.22,,5.0,US,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-l340-15-gaming.pdf,6eebeb4973668c15cb779f0b05a7c85a,0.205,0.715,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.03,0.18,0.0,
Lenovo,ideapad L340-15/L340-15 Touch,,,277.0,0.27,,5.0,US,2019-1-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-l340-15_l340-15-Touch.pdf,014c542c7530843a57135b1560611392,0.199,,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.03,,0.01,
Lenovo,IdeaPad L3 15,,,260.0,0.14,,5.0,US,2020-11-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-l3-15-update.pdf,8aec5fccaa64df9e499489e51b7b24ab,0.215,,2.0,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,IdeaPad Gaming 3 15IHU6,,,463.0,0.26,,5.0,US,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-gaming-3-15-ihu6.pdf,c785ca05734f17a0e9cd5002ca37af38,0.186,0.695,2.112,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,,0.0,
Lenovo,IdeaPad Gaming 3 15ACH6,,,525.0,0.34,,5.0,US,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-gaming-3-15-ach6.pdf,36027a68e8f6febb5fd35925f9fb8533,0.19,,2.112,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.03,0.03,
Lenovo,IdeaPad Flex 5 14IAU7,,,465.0,0.15,,5.0,Global,2022-03-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-5-flex-chrome-14-iau7.pdf,2edad6b63a0be3012d89e68c0a04847e,,0.74,1.55,China,,,,,,,2025-04-04,Lenovo Auto Parser,0.11,0.0,,0.02,,,,
Lenovo,IP Flex 5 Chromebook 13ITL6,,,315.0,0.12,,3.0,US,2021-5-1,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-flex-5-chromebook-13-itl6.pdf,7a4c2772be6987db3d5eb123ad3e2a9e,0.365,,1.39,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,0.35,,
Lenovo,IdeaPad Flex 5 15,,,320.0,0.14,,3.0,EU,2020-09-2,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-flex-5-15-intel.pdf,33af40e3aead248cf3a0e8c88cf91d39,0.241,0.765,1.82,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.09,0.005,,0.02,,0.22,0.04,
Lenovo,IdeaPad Flex 5 15 ALC05,,,367.0,0.18,,3.0,US,2021-01-0,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-flex-5-15-alc05.pdf,7696495c05bc8b34a88fd812aae00580,0.251,0.775,1.82,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,,0.19,0.0,
Lenovo,IdeaPad 5 14/Lenovo Xiao Xin/ Xiao Xin Air 14 2021,,,252.0,,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-ideapad-5-14_xiao-xin_xiao-xin-air-14-2021-update.pdf,9d6c87d40af96b50a63e044f5e7c6b40,0.218,,1.38,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,IdeaPad 5 14 ACL05 /Lenovo XiaoXin 14/XiaoXin Air 14 2021,,,230.0,0.18,,3.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-ideapad-5-14-acl05_xiaoxin-14_xiaoxin-air-14-2021-update.pdf,c262fd6355891fac407a3a3a9dfcb237,0.213,,1.4,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,,0.06,
Lenovo,Ideapad 3 Chrome 14M836,,,299.0,0.1,,3.0,US,2021-03-0,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-3-chromebook-14-m836.pdf,96d0017d0675d9bdcf7a53f2c16d5176,0.217,0.895,1.4,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.0,0.005,,0.02,,,,
Lenovo,IdeaPad Flex 3 Chromebook 11IJL6,,,224.0,0.13,,5.0,US,2021-05-0,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-flex-3-cb-11-itl6.pdf,6f88fa83c71f6c9c39ceff7e781b4dec,0.223,0.825,1.26,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.03,,,,
Lenovo,Ideapad Flex 3 CB 11M836,,,285.0,0.1,,3.0,US,2021-03-0,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-flex-3-cb-11m836.pdf,7ce07a7c102fa3c47b51588e223fbdb1,0.204,0.845,1.2,CN,11.6,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,,,0.03,,
Lenovo,IdeaPad Flex 3 11 AMD,,,193.0,0.2,,5.0,US,2020-07-2,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-flex-3-11-amd.pdf,3b376377458dc1ac1cc18973e03acfa7,0.212,0.735,,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,,,,
Lenovo,IdeaPad D330-10 2nd Gen,,,135.5,0.19,,4.0,JP,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-ideapad-d330-10-2nd.pdf,52b74b0c9ced8018d652587f695de707,,,0.61,CN,10.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,ideapad  D330-10,,,236.0,0.2,,5.0,US,2018-6-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-d330-10.pdf,d70d872a7ccb72790b1cd0c023af8187,0.165,,0.6,CN,10.1,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.05,,,0.02,
Lenovo,IdeaPad C340-15/FLEX-15,,,310.0,0.26,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-c340-15_flex-15.pdf,74aee26b58ac39c8c80b96eb142b24fc,0.126,0.665,2.2,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,,,,,
Lenovo,IdeaPad C340-14/Flex-14 2nd Gen,,,289.0,0.19,,5.0,US,2019-07-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-c340-14_flex-14-gen-2.pdf,4ed9e840417ed216a31e767145102044,0.471,0.75,1.6,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.0,,0.03,0.0,0.07,0.03,
Lenovo,IdeaPad C340-14/FLEX-14,,,217.0,0.27,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-c340-14_Flex-14.pdf,5e8802d49ee72c7b75894fef39b011ed,0.212,,1.6,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.0,,0.0,
Lenovo,ideapad 720S-15/720S-15 Touch/V730-15,,,289.0,0.2,,3.0,US,2017-12-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-720s-15_720s-touch_lenovo-v730-15.pdf,3111414b8fcfd94676f2ef34065591ff,0.221,0.695,2.1,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,,,0.19,,
Lenovo,IdeaPad 730S-13/Yoga S730-13 2nd Gen,,,249.0,0.27,,5.0,US,2019-07-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-730s-13_yoga-s730-13-gen-2.pdf,1e80e284548f56cec3558af5118244e0,0.181,0.665,1.88,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.03,,0.22,,
Lenovo,Yoga S730-13/ideapad 730S-13,,,238.0,0.23,,5.0,US,2018-9-6,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-730s-13_yoga-s730-13.pdf,1004e20c59d3dc0486f0b8e363dc31cc,0.202,,1.88,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,0.01,0.23,,
Lenovo,ideapad 720S-14,,,293.0,0.18,,5.0,US,2017-08-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-720s-14.pdf,d9d2063885848fc4490eec1301ed3cb8,0.171,0.755,1.46,CN,14.1,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,,0.18,,
Lenovo,ideapad 720S-13,,,273.0,0.11,,5.0,US,2018-1-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-720s-13.pdf,ed58d5cd39b99ec23a0ee41b12e08002,0.245,0.785,1.128,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,,0.21,,
Lenovo,ideapad 720-15,,,425.0,0.36,,5.0,USA,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-720-15.pdf,f748a37d65d86b854ec3c037c4823824,0.153,,2.2,China,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.01,,0.17,0.0,
Lenovo,ideapad 700-17ISK,,,435.0,0.41,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-ideapad-700-17.pdf,07c76d59ffa6c0b2ccfe505395e81df4,0.221,,2.7,CN,17.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,,,,,
Lenovo,ideapad 530S-15,,,296.0,0.27,,5.0,US,2018-3-1,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch3/PCF_ideapad_530s-15.pdf,0894c7974f4e62a12008bfac1a52ed32,0.196,,1.95,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.0,0.15,0.0,
